#T24
#********************************************************
# 【明】── 用以校勘版本
#　＝　 ── 作
#　－　 ── 無
#　＋　 ── 有
#　＊　 ── 下同
#　…　 ── 略
#　◎　 ── 異同
#　∞　 ── 位置對調
# （）　── 與＋配合使用
# 〔〕　── 與－配合使用
# （（））─ 與＝配合使用
#　ｉ　 ── 原底本註記應作（原為日文[仁-二]）
#　ｋ　 ── 原底本註記疑似（原為日文[力]）
#　？　 ── 原校對者疑似有誤
#  ●   ── 原書印刷不清
#  ★   ── 找不到源頭的＊
#********************************************************
[009901] 〔大〕－【明】＊
[106702] 〔無〕－【三】【宮】
[106703] 置＝買【三】【宮】
[106704] 提＝捉【三】【宮】
[106705] （歡喜）＋是【三】【宮】
[106706] 隱＝避【三】【宮】
[106707] 賜＝句【宋】【宮】，勿【元】【明】
[106708] 眼＝相【三】【宮】
[106709] 濡＝軟【三】【宮】
[106710] 於＝大【三】【宮】
[106711] 離＝雜【宮】
[106712] 聞＝問【三】【宮】
[106713] 邪＝取【三】【宮】
[106714] 家＋（者）【三】【宮】
[106715] 老父母＝父母者【三】【宮】
[106801] 瞋＝恚【三】【宮】
[106802] 邪＝我【三】
[106803] 曰＝越【明】＊
[106804] 得＋（作）【三】
[106805] 俱＝便【宮】
[106806] 有＝無【三】【宮】
[106807] 羅＝邏【三】
[106808] 偷盜之＝盜【三】【宮】
[106809] 剝＝劫【三】【宮】
[106901] 主＝王【宋】【宮】
[106902] [泥/土]＝泥【三】【宮】
[106903] 本＝大【宮】
[106904] 重＝罪【三】
[106905] （為）＋作【三】【宮】
[106906] 第二十四＝下【宋】【元】【宮】
[106907] 支＝枝【三】【宮】
[106908] 法＝事【三】【宮】
[106909] 戒受＝受戒【三】【宮】
[106910] 長[打-丁+(強-ㄙ+口)]＝張[打-丁+(強-ㄙ+口)]【宋】，張弶【元】【明】，張攡【宮】
[106911] 靻＝撻【明】
[106912] 慚悔＝慚愧【三】【宮】
[107001] 上中下＝下中上【三】【宮】
[107002] 報恩＝恩報【三】【宮】
[107003] 難＝能【三】【宮】
[107004] 葉＝[卄/果]【宋】【宮】，[卄/果]【元】【明】
[107005] 相＝想【三】【宮】
[107006] 中＝殺【三】【宮】＊
[107007] 〔但〕－【三】【宮】
[107008] （阿）＋羅漢【三】【宮】
[107009] 輕＋（者）【三】【宮】
[107010] 〔有〕－【三】【宮】
[107011] 重＝惡【三】【宮】
[107101] 生悔＝悔生【宮】
[107102] 畫＝盡【宋】【元】＊
[107103] 詳＝庠【明】
[107104] 事＝種【三】【宮】
[107105] 寶＝實【三】【宮】
[107106] 〔復〕－【三】【宮】
[107107] 勤＋（於）【三】【宮】
[107108] 和上＝和尚【明】下同
[107109] 上成已下＝下成已上【三】【宮】
[107110] 瞋＝恚【三】【宮】
[107111] 〔法〕－【三】【宮】
[107112] 迫迮＝迮隘【三】【宮】
[107113] （作）＋得【三】【宮】
[107114] 小＝少【三】【宮】
[107115] 放捨＝放逸【三】
[107116] 復＝亦【三】【宮】
[107117] 〔退〕－【三】【宮】
[107118] 曰＝越【明】＊
[107119] 命亦＝壽命【三】【宮】
[107201] 〔上〕－【三】【宮】
[107202] 千＝十【元】
[107203] 〔地〕－【三】【宮】＊
[107204] 〔是〕－【三】【宮】
[107205] 焰＋（摩）【三】【宮】
[107206] 〔一〕－【三】【宮】
[107207] 百＝十【三】【宮】
[107208] 〔歲〕－【三】【宮】
[107209] 為＝一【三】【宮】
[107210] 火＝水【三】【宮】
[107211] 遍＝匝【三】【宮】
[107212] 子＝十【元】
[107213] 熟成＝成熟【三】【宮】
[107214] 未息＝未折【宮】
[107215] 生＋（于）【三】【宮】
[107216] 惱＝苦【三】【宮】
[107217] 〔優婆塞戒經〕－【明】＊
[107218] 修集＝修習【三】【宮】下同
[107301] 施難＝作能【三】【宮】
[107302] 反＝及【三】【宮】
[107303] 非＋（是）【三】【宮】
[107304] 〔辱〕－【三】【宮】
[107305] 性＝姓【三】【宮】
[107306] 如是＝具足【三】【宮】
[107307] 也＝耶【三】【宮】
[107308] 彼＝被【三】【宮】
[107309] 責＝貴【宋】【宮】
[107310] 斫＝所【元】
[107311] 喜＝怡【三】【宮】
[107312] [者*見]＝觀【三】【宮】
[107313] 怨＝惡【三】【宮】
[107314] 乏＝之【宮】
[107315] 前＝別【三】【宮】
[107316] 勤修＝修勤【三】【宮】
[107317] 息＝怠【宮】
[107401] 〔之人〕－【三】【宮】
[107402] 陀＝他【三】【宮】
[107403] 攢＝鑽【三】
[107404] 緣＝種【三】【宮】
[107405] 根＝智【三】【宮】
[107406] 觀＝親【三】
[107407] 都＝次【三】【宮】
[107408] 同＝因【三】【宮】
[107501] 命＝念【三】【宮】
[107502] 相＝罪【三】
[107503] 〔初〕－【宮】
[107504] 界入＝入界【三】【宮】
[107505] 行＝得【三】【宮】
[107506] 第七＋（終）【明】
[107507] 後秦龜茲國三藏＝姚秦三藏法師【三】【宮】
[107508] （第三）＋譯【元】【明】
[107509] 〔時〕－【三】【宮】
[107510] 唯＝惟【三】【宮】
[107511] 〔於〕－【三】【宮】
[107512] 唯＝惟【宋】【宮】＊
[107513] 滅增＝住滅【三】【宮】
[107601] 照遍＝遍照【三】【宮】
[107602] 白＋（佛言）【三】【宮】
[107603] 言以何因＝以可【三】【宮】
[107604] 先＝光【三】【宮】
[107605] 言＝告【三】【宮】
[107606] 問＝聞【三】【宮】
[107607] 〔之〕－【三】【宮】
[107608] （是）＋時【三】【宮】
[107609] （文殊）＋答【三】【宮】
[107610] 〔諦〕－【三】【宮】＊
[107611] 諦＋（義）【三】【宮】
[107612] 非＋（一）【三】【宮】
[107613] （於）＋法【三】【宮】
[107614] 解＝得【三】【宮】
[107615] （不）＋正【三】【宮】
[107616] 無＝不【三】【宮】
[107617] 〔修聖諦〕－【三】【宮】＊
[107701] 如＝汝【三】【宮】
[107702] 去來＝來去【三】【宮】
[107703] 修＝住【三】【宮】
[107704] 是＝此【三】【宮】
[107705] （爾）＋時【三】【宮】
[107706] [口*睪]＝嗥【明】
[107707] 想＝相【三】【宮】
[107708] 器＝礫【三】【宮】
[107801] 我＝吾【三】【宮】
[107802] 二＝一【宮】
[107803] 二＝三【宮】
[107804] 無＝不【宋】【元】
[107805] （無）＋實【三】＊
[107806] （爾時）＋寂【三】【宮】
[107807] 解＋（脫）【三】【宮】
[107808] 無煩惱＝得解脫【三】【宮】
[107809] 〔識門有結使故〕－【宋】【元】【宮】
[107810] 有＝增【明】
[107811] 智＝知【三】【宮】
[107812] （正）＋斷【三】【宮】
[107901] 言＝有【宮】
[107902] 利＋（言）【三】【宮】
[107903] 聲＝響【三】【宮】
[107904] 向＝於【三】【宮】
[107905] 退＋（失）【三】【宮】
[107906] 〔蜜〕－【明】
[107907] 言＝曰【三】【宮】
[107908] 苦＝若【三】【宮】
[107909] 是＝于【宋】【元】【宮】，於【明】
[108001] （不）＋畏【三】【宮】
[108002] 畏＋（斬）【三】【宮】
[108003] 唯＝惟【三】【宮】
[108004] 酥＝蘇【宋】【宮】＊
[108005] 渧＝滴【三】【宮】
[108006] 菩薩諸＝諸菩薩【三】【宮】
[108007] 法＝世【宮】
[108008] 偽＝空【宮】
[108009] 神＋（通）【三】【宮】
[108010] 婆＋（世）【三】【宮】
[108011] 〔以〕－【三】【宮】
[108012] 謂＝諸【三】【宮】
[108013] 〔如〕－【三】【宮】
[108014] 事＝故【明】
[108101] 往＝住【三】【宮】＊
[108102] 〔當〕－【三】【宮】
[108103] 〔方廣〕－【宋】【宮】
[108104] 伏＋（經）【三】【宮】
[108105] （（宋三…譯））十字＝（（宋沙門釋法海譯））七字【宋】【宮】，（（劉宋沙門釋法海第四譯））十字【元】【明】
[108106] 唯＝惟【宋】【宮】
[108107] 告＝報【明】
[108108] 遲＝速【宮】
[108109] 婆＋（世）【三】【宮】
[108110] 唯＝惟【宋】【明】【宮】
[108201] 〔盡〕－【三】【宮】
[108202] 如意云何如來＝如云何如意來【宋】，汝意何云如意如來【元】
[108203] 〔化〕－【宮】＊
[108204] 是＝何【宮】
[108205] 聞＝間【三】【宮】
[108206] 依＝復【宋】【元】【宮】＊，伏【明】＊
[108207] 緒＝結【三】【宮】＊
[108208] 旃＝栴【三】【宮】
[108209] 德行＝功德【三】【宮】
[108210] 示＝亦【三】【宮】
[108211] 通＝道【三】【宮】
[108301] 領＝預【三】【宮】
[108302] 誦＝勇【明】
[108303] 悅＝銳【三】【宮】
[108304] 往＝作【三】【宮】
[108401] 無＋（無）【三】【宮】
[108402] 解＋（脫）【三】【宮】
[108403] 道＋（中）【三】【宮】
[108404] 辯乃＝乃辯【三】【宮】
[108405] 廢＝發【三】【宮】
[108406] 垢＝[女*石]【明】
[108501] 忘＝妄【三】【宮】＊
[108502] 唯＝惟【三】【宮】
[108503] 支＝肢【元】【明】＊
[108504] 見＝於一切智心【三】【宮】
[108505] 渧＝滴【三】【宮】＊
[108601] 唯＝惟【宋】【元】【宮】
[108602] 〔云〕－【三】【宮】
[108603] 若＝善【三】【宮】
[108604] 〔故〕－【三】【宮】
[108605] （（梁扶…譯））十字＝（（梁天監年扶南國沙門僧伽婆羅於楊州譯））十七字【宋】【元】【宮】，（（梁扶南國沙門僧伽婆羅譯））十一字【明】
[108701] 磨＝摩【三】【宮】
[108702] 〔上方…高〕八字－【明】
[108703] 言＝告【三】【宮】
[108704] [言*哥]＝訶【三】【宮】
[108705] 旃＝栴【宋】【元】【宮】
[108706] 說＋（法）【三】【宮】
[108707] 主＝王【三】【宮】
[108708] 備起＝起備【三】【宮】
[108709] 制＝教【三】【宮】
[108710] 和上＝和尚【三】【宮】
[108711] 梨＝黎【明】
[108712] 發＝啟【宮】
[108713] 〔懺悔品竟〕－【明】
[108801] 今＝令【三】
[108802] 〔行〕－【三】
[108803] 阿耨＋（多羅三藐）【三】【宮】
[108804] 〔多羅三藐〕－【三】【宮】＊
[108805] 〔此功德〕－【宮】
[108806] 子＋（身）【三】【宮】
[108807] [彖/虫]＝螺【宮】
[108808] 〔欲〕－【宮】
[108809] 德＋（善）【三】【宮】
[108901] 〔眾〕－【三】【宮】
[108902] 〔是故〕－【三】【宮】
[108903] 先＝前【三】【宮】
[108904] 漏＝泥【宋】
[108905] 〔當〕－【三】【宮】
[108906] 乾＝揵【三】【宮】
[109001] 〔佛說〕－【三】【宮】
[109002] 三藏＝沙門【三】【宮】
[109003] 何用＝用何【三】【宮】
[109004] 整＝正【三】【宮】
[109005] 〔禮〕－【三】【宮】
[109006] 以＝已【三】【宮】＊
[109007] [女*失]＝泆【三】【宮】
[109008] [飢-几+(珍-王)]＝餐【宮】＊
[109009] （其）＋身【宋】【元】【宮】
[109010] 人＝入【元】
[109011] 〔過〕－【三】【宮】
[109012] 欲＋（得）【三】【宮】
[109013] 精進＝惟逮【三】【宮】
[109101] 得＝德【三】【宮】
[109102] 〔當〕－【三】【宮】
[109103] （諸）＋佛【三】【宮】
[109104] （使）＋諸【三】
[109105] 〔種〕－【三】【宮】
[109106] 何以＝以何【宮】
[109107] 某＝其【元】
[109108] 少＋（分）【三】【宮】
[109109] 寧＋（為）【三】【宮】
[109110] 〔千歲〕－【三】【宮】
[109111] 〔歲〕－【三】【宮】
[109112] 其＋（供養阿羅漢辟支佛千不如持悔過經晝夜各三過讀一日其）【三】【宮】
[109113] 〔佛說〕－【三】【宮】
[109114] 〔開皇年〕－【明】
[109115] （天竺三藏）＋闍【元】【明】
[109116] 共＝及【三】【宮】
[109117] 〔於大興善寺〕－【明】
[109118] 威＝減【宋】
[109119] 邊＝肩【三】【宮】＊
[109120] 當＝常【元】【明】
[109121] 他＋（正）【三】【宮】
[109201] 至＝志【三】【宮】＊
[109202] 皆＝智【明】
[109203] 福＝富【三】【宮】
[109204] 〔處〕－【宮】
[109301] 〔舍利…若〕五十一字－【宮】
[109302] 彼＝比【明】
[109303] 〔欲〕－【三】【宮】
[109304] 邊＝肩【元】【明】＊
[109305] [彖/虫]＝螺【宮】＊
[109306] 禮敬＝敬禮【宮】
[109307] 言＝念【明】
[109401] 邊＝肩【明】
[109402] 福＝補【宮】
[109403] 昔＋（行）【三】【宮】
[109404] 惻＝測【元】【明】
[109405] 頗梨＝玻梨【宮】
[109406] 此＝比【明】
[109501] 末＝粖【三】【宮】
[109502] 憂＝優【三】【宮】
[109503] 今＝念【元】
[109504] 願＝賴【宮】
[109505] 〔失譯…錄〕八字－【聖】
[109506] 〔人名〕－【宋】【宮】，人名今＝師名開元【元】【明】
[109507] 說＝語【三】【宮】
[109508] 垢＝姤【明】＊
[109509] 〔有〕－【三】【宮】
[109510] 戒＋（耶）【元】【明】
[109601] 耶＝邪【宋】【元】【宮】
[109602] 〔當墮…法〕二十字－【三】【宮】【聖】
[109603] 比＝三【元】
[109604] 如＝知【三】
[109605] 然＝在【三】【宮】
[109606] 見＝具【宮】
[109607] 法＝性【宮】
[109608] 幻＋（猶）【三】【宮】
[109609] 如如＝實【三】【宮】
[109610] 執＝記【聖】
[109611] 荊＝刺【三】【宮】
[109612] 纏＝縛【聖】
[109613] 〔即時〕－【三】【宮】【聖】
[109614] 生＝王【宮】
[109615] 悕＝希【聖】＊
[109701] 貧＝小【聖】
[109702] 讚＝及【宮】
[109703] 若＋（能）【宮】
[109704] 袒＝祖【三】
[109705] 見＝現【宮】【聖】
[109706] （定相是障礙）＋無【聖】
[109707] 〔相〕－【宮】
[109708] 罪＝生【三】【宮】
[109709] 食＝祕【聖】
[109710] 〔受生死已〕－【三】【宮】
[109711] 是＝更【三】【宮】
[109712] 免＝勉【宋】【宮】
[109713] 方＝王【三】【宮】
[109714] 菩提＝菩薩【三】【宮】
[109801] 亦＝以【三】【宮】
[109802] 是＝於【三】【宮】＊
[109803] 〔觀〕－【三】【宮】
[109804] 〔戒〕－【三】【宮】
[109805] 〔界〕－【聖】
[109806] 名＝行【元】
[109807] 日＝曰【三】【宮】，（曰）＋日【聖】
[109808] 日＝曰【宋】【元】【宮】，彼【明】
[109809] 何＋（因何）【三】【宮】
[109810] 唯＝惟【元】【明】
[109811] 栴＝旃【明】
[109812] 恚＝惡【元】【明】
[109901] 湧＝勇【宋】【元】【宮】
[109902] 恚＝著【三】【宮】
[109903] 不＝無【聖】
[109904] 相＝根【元】【明】
[109905] 悕＝有【聖】
[109906] 諸＝是【三】【宮】
[109907] 所利＝何【三】【宮】
[110001] 眾＋（生）【宮】【聖】
[110002] 〔信受〕－【宮】，〔信受奉行〕－【聖】
[110003] 此下聖本有光明皇后願文
[110004] （佛說）＋善【元】【明】＊
[110005] 三藏＋（法師）【三】【宮】
[110006] 優婆＝憂波【三】【宮】
[110101] 〔言〕－【三】【宮】
[110102] 〔如〕－【三】【宮】
[110103] 惟＝唯【元】【明】
[110104] 和上＝和尚【明】【宮】下同
[110105] 順＝慎【三】【宮】
[110106] 命＝令【三】【宮】
[110107] 偏＝褊【元】【明】
[110108] 虫＝蟲【元】【明】下同
[110109] 至日＝日出【三】【宮】
[110110] 洗＝洒【宮】下同
[110111] 不名＝名不【三】【宮】
[110201] 椎＝[石*追]【三】【宮】
[110202] [夌*欠]＝凌【三】【宮】
[110203] 檐＝擔【三】【宮】
[110204] 〔元魏…譯〕十一字－【西】
[110205] 住＝在【三】【宮】
[110206] 揚＝楊【西】
[110207] 登＝鐙【三】【宮】
[110208] 來＝是【三】【宮】
[110209] 敬法＝法故【宮】
[110210] 惟＝唯【西】
[110211] 和上＝和尚【明】
[110301] 〔或言…誨〕十四字－【西】
[110302] 以＝已【三】【宮】＊
[110303] 〔自〕－【三】【宮】
[110304] 齒＝棄【宋】【宮】【西】
[110305] 壘＝疊【元】【明】，蹀【西】
[110306] 熟熟＝熟【宋】【宮】，孰孰【西】
[110307] 循＝修【西】
[110308] 何＝向【明】
[110309] 洗＝洒【宮】下同
[110310] 〔陀〕－【宋】，陀＝多【元】【明】【宮】【西】
[110311] [口*弟]＝洟【三】【宮】
[110312] 扇＝床【西】
[110313] 煖＝暖【三】【宮】
[110314] 干＝于【西】
[110315] 字＝守【西】
[110316] 告＝語【西】
[110317] 淨＝靜【西】
[110401] 持＝時【元】
[110402] 此次西福寺本有後魏正光六年至元象二年三藏佛陀扇多於洛陽白白馬寺及鄴金花寺譯出費長房錄三十四字
[110403] （宋）＋西【明】
[110404] 〔朝散…卿〕八字 －【宋】【元】【宮】
[110405] 〔臣〕－【三】【宮】
[110406] 歡＝勸【明】
[110407] 盤＝槃【三】【宮】
